month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,latitude,longitude,Nearest MRT Station,Distance (km),Nearest Shopping Mall,Mall Distance (km)
2020-08,CENTRAL AREA,3 ROOM,30,KELANTAN RD,07 TO 09,76.0,Improved,1981,59 years 11 months,400000.0,1.305497,103.8568043,Jalan Besar,0.1514494384398493,SIM LIM TOWER,0.30499147884110245
2020-08,CENTRAL AREA,3 ROOM,640,ROWELL RD,10 TO 12,74.0,Model A,1984,62 years 10 months,383000.0,1.3074168,103.8550556,Jalan Besar,0.21189010601290226,MUSTAFA CENTRE,0.3008531029235352
2020-08,CENTRAL AREA,3 ROOM,2,TG PAGAR PLAZA,10 TO 12,59.0,Improved,1977,55 years 06 months,430000.0,1.27526835,103.8426017,Tanjong Pagar,0.4798335132765942,100 AM,0.1226861900332551
2020-08,CENTRAL AREA,3 ROOM,633,VEERASAMY RD,01 TO 03,73.0,Model A,1985,63 years 11 months,380000.0,1.3058101,103.8548333,Jalan Besar,0.07364713628287001,SIM LIM TOWER,0.22328946398911223
2020-08,CENTRAL AREA,4 ROOM,661,BUFFALO RD,07 TO 09,85.0,Improved,1982,60 years 10 months,500000.0,1.3069097,103.8502898,Little India,0.10229284328098671,TEKKA CENTRE,0.08883457374315833
2020-08,CENTRAL AREA,4 ROOM,661,BUFFALO RD,07 TO 09,85.0,Improved,1982,60 years 09 months,470000.0,1.3069097,103.8502898,Little India,0.10229284328098671,TEKKA CENTRE,0.08883457374315833
2020-08,CENTRAL AREA,4 ROOM,1C,CANTONMENT RD,34 TO 36,95.0,Type S1,2011,89 years 06 months,988000.0,1.27743925,103.8416672,Outram Park,0.4034809975119698,100 AM,0.37509763442603444
2020-08,CENTRAL AREA,4 ROOM,1E,CANTONMENT RD,07 TO 09,95.0,Type S1,2011,89 years 05 months,900000.0,1.2766102,103.8411596,Outram Park,0.4536670989755477,100 AM,0.34140550191557273
2020-08,CENTRAL AREA,4 ROOM,641,ROWELL RD,16 TO 18,111.0,Model A,1983,62 years 03 months,586000.0,1.3081957,103.8551761,Jalan Besar,0.2955701844269671,MUSTAFA CENTRE,0.21348619368621408
2020-08,CENTRAL AREA,5 ROOM,1A,CANTONMENT RD,13 TO 15,107.0,Type S2,2011,89 years 05 months,988000.0,1.2778303,103.8409528,Outram Park,0.32273270076434957,100 AM,0.45641110315549893
2020-08,CENTRAL AREA,5 ROOM,1A,CANTONMENT RD,31 TO 33,107.0,Type S2,2011,89 years 05 months,1185000.0,1.2778303,103.8409528,Outram Park,0.32273270076434957,100 AM,0.45641110315549893
2020-09,CENTRAL AREA,2 ROOM,9,JLN KUKOH,07 TO 09,55.0,Improved,1982,60 years 04 months,205000.0,1.2872445,103.8394871,Chinatown,0.5480931851813337,PEOPLE'S PARK COMPLEX,0.4884936914535764
2020-09,CENTRAL AREA,3 ROOM,30,KELANTAN RD,13 TO 15,66.0,Improved,1981,59 years 11 months,370000.0,1.305497,103.8568043,Jalan Besar,0.1514494384398493,SIM LIM TOWER,0.30499147884110245
2020-09,CENTRAL AREA,3 ROOM,29,KELANTAN RD,13 TO 15,65.0,Improved,1977,56 years 02 months,305000.0,1.3057471,103.8570803,Jalan Besar,0.18331368645970528,SIM LIM TOWER,0.3463000255491106
2020-09,CENTRAL AREA,3 ROOM,271,QUEEN ST,10 TO 12,60.0,Improved,1979,57 years 06 months,412000.0,1.30093775,103.8539812,Bugis,0.21137124000253482,FU LU SHOU COMPLEX,0.08091561778795821
2020-09,CENTRAL AREA,3 ROOM,4,SAGO LANE,07 TO 09,57.0,Improved,1974,52 years 10 months,355000.0,1.28177045,103.8428944,Chinatown,0.32131428184734545,PEOPLE'S PARK COMPLEX,0.26446628459662724
2020-09,CENTRAL AREA,3 ROOM,9,SELEGIE RD,04 TO 06,56.0,Standard,1974,52 years 05 months,325000.0,1.3034251,103.850931,Rochor,0.18446403563735134,SIM LIM SQUARE,0.22074950483359107
2020-09,CENTRAL AREA,3 ROOM,335A,SMITH ST,19 TO 21,60.0,Improved,1984,62 years 06 months,390000.0,1.2822148,103.842932,Chinatown,0.2725871864506143,PEOPLE'S PARK COMPLEX,0.21627963043437262
2020-09,CENTRAL AREA,3 ROOM,4,TG PAGAR PLAZA,16 TO 18,59.0,Improved,1977,55 years 06 months,460000.0,1.2759129,103.8427023,Tanjong Pagar,0.4553427098020189,100 AM,0.17027456379578693
2020-09,CENTRAL AREA,3 ROOM,533,UPP CROSS ST,13 TO 15,60.0,Improved,1980,58 years 11 months,456000.0,1.2846009,103.8453028,Chinatown,0.18644518471335134,CHINATOWN POINT,0.08357005183331678
2020-09,CENTRAL AREA,3 ROOM,34,UPP CROSS ST,10 TO 12,65.0,Improved,1975,53 years 09 months,350000.0,1.2840671,103.8449957,Chinatown,0.16205632723417265,CHINATOWN POINT,0.13285610256083685
2020-09,CENTRAL AREA,3 ROOM,532,UPP CROSS ST,16 TO 18,60.0,Improved,1980,58 years 11 months,428000.0,1.2841812,103.8459737,Chinatown,0.2644709364232772,CHINATOWN POINT,0.16595315288238924
2020-09,CENTRAL AREA,3 ROOM,264,WATERLOO ST,16 TO 18,60.0,Improved,1986,65 years 01 month,468000.0,1.2990189,103.8522801,Bencoolen,0.26226502501088994,POMO,0.353014864181821
2020-09,CENTRAL AREA,4 ROOM,233,BAIN ST,22 TO 24,82.0,Improved,1980,58 years 08 months,680000.0,1.2968006,103.8539024,Esplanade,0.35340211150612016,BUGIS CUBE,0.24904062111350303
2020-09,CENTRAL AREA,4 ROOM,1G,CANTONMENT RD,28 TO 30,95.0,Type S1,2011,89 years 04 months,880000.0,1.27556565,103.8413075,Outram Park,0.5670896440669019,100 AM,0.2638974562248685
2020-09,CENTRAL AREA,4 ROOM,1F,CANTONMENT RD,28 TO 30,97.0,Type S1,2011,89 years 04 months,980000.0,1.2759757,103.8412094,Outram Park,0.5206800315396286,100 AM,0.2949507235868051
2020-09,CENTRAL AREA,4 ROOM,1C,CANTONMENT RD,37 TO 39,95.0,Type S1,2011,89 years 04 months,1100000.0,1.27743925,103.8416672,Outram Park,0.4034809975119698,100 AM,0.37509763442603444
2020-09,CENTRAL AREA,4 ROOM,335B,SMITH ST,10 TO 12,82.0,Improved,1984,62 years 06 months,590000.0,1.2823852,103.8434498,Chinatown,0.24328371272935675,PEOPLE'S PARK COMPLEX,0.2163986962100352
2020-09,CENTRAL AREA,4 ROOM,8,TG PAGAR PLAZA,04 TO 06,83.0,Improved,1980,58 years 09 months,625000.0,1.2772615,103.8428559,Tanjong Pagar,0.44601017586732467,100 AM,0.3050113175227973
2020-09,CENTRAL AREA,5 ROOM,1A,CANTONMENT RD,40 TO 42,106.0,Type S2,2011,89 years 05 months,1208000.0,1.2778303,103.8409528,Outram Park,0.32273270076434957,100 AM,0.45641110315549893
2020-09,CENTRAL AREA,5 ROOM,1C,CANTONMENT RD,04 TO 06,105.0,Type S2,2011,89 years 04 months,928000.0,1.27743925,103.8416672,Outram Park,0.4034809975119698,100 AM,0.37509763442603444
2020-09,CENTRAL AREA,5 ROOM,1B,CANTONMENT RD,43 TO 45,107.0,Type S2,2011,89 years 04 months,1258000.0,1.27779165,103.8414036,Outram Park,0.35455462690943734,100 AM,0.4238957043239916
2020-09,CENTRAL AREA,5 ROOM,672A,KLANG LANE,10 TO 12,105.0,Improved,2002,80 years 10 months,651000.0,1.3085298,103.8524395,Little India,0.3953171837843518,TEKKA CENTRE,0.33130791413452937
